subject,trial,EL_quality,AH_quality,EL_Right_P1_t_start,EL_Right_P1_t_end,EL_Right_P1_pos_start,EL_Right_P1_pos_end,EL_Right_P1_latency,EL_Right_P1_amp,EL_Right_P1_gain,EL_Right_P1_vel,EL_Right_P2_t_start,EL_Right_P2_t_end,EL_Right_P2_pos_start,EL_Right_P2_pos_end,EL_Right_P2_latency,EL_Right_P2_amp,EL_Right_P2_gain,EL_Right_P2_vel,EL_Left_P1_t_start,EL_Left_P1_t_end,EL_Left_P1_pos_start,EL_Left_P1_pos_end,EL_Left_P1_latency,EL_Left_P1_amp,EL_Left_P1_gain,EL_Left_P1_vel,EL_Left_P2_t_start,EL_Left_P2_t_end,EL_Left_P2_pos_start,EL_Left_P2_pos_end,EL_Left_P2_latency,EL_Left_P2_amp,EL_Left_P2_gain,EL_Left_P2_vel,EL_Avg_P1_t_start,EL_Avg_P1_t_end,EL_Avg_P1_pos_start,EL_Avg_P1_pos_end,EL_Avg_P1_latency,EL_Avg_P1_amp,EL_Avg_P1_gain,EL_Avg_P1_vel,EL_Avg_P2_t_start,EL_Avg_P2_t_end,EL_Avg_P2_pos_start,EL_Avg_P2_pos_end,EL_Avg_P2_latency,EL_Avg_P2_amp,EL_Avg_P2_gain,EL_Avg_P2_vel,AH_Right_P1_t_start,AH_Right_P1_t_end,AH_Right_P1_pos_start,AH_Right_P1_pos_end,AH_Right_P1_latency,AH_Right_P1_amp,AH_Right_P1_gain,AH_Right_P1_vel,AH_Right_P2_t_start,AH_Right_P2_t_end,AH_Right_P2_pos_start,AH_Right_P2_pos_end,AH_Right_P2_latency,AH_Right_P2_amp,AH_Right_P2_gain,AH_Right_P2_vel,AH_Left_P1_t_start,AH_Left_P1_t_end,AH_Left_P1_pos_start,AH_Left_P1_pos_end,AH_Left_P1_latency,AH_Left_P1_amp,AH_Left_P1_gain,AH_Left_P1_vel,AH_Left_P2_t_start,AH_Left_P2_t_end,AH_Left_P2_pos_start,AH_Left_P2_pos_end,AH_Left_P2_latency,AH_Left_P2_amp,AH_Left_P2_gain,AH_Left_P2_vel,AH_Avg_P1_t_start,AH_Avg_P1_t_end,AH_Avg_P1_pos_start,AH_Avg_P1_pos_end,AH_Avg_P1_latency,AH_Avg_P1_amp,AH_Avg_P1_gain,AH_Avg_P1_vel,AH_Avg_P2_t_start,AH_Avg_P2_t_end,AH_Avg_P2_pos_start,AH_Avg_P2_pos_end,AH_Avg_P2_latency,AH_Avg_P2_amp,AH_Avg_P2_amp,AH_Avg_P2_vel
AE03,130,1,1,1188,1208,-9.304662745,-10.76552737,188,-1.460864628,50.8327425,77.95419507,2188,2216,-3.719662583,-1.375953194,188,2.343709389,NaN,102.0536648,1188,1208,-11.65620204,-13.28498426,188,-1.62878222,56.67566015,86.35805665,2188,2216,-6.082626921,-3.457268709,188,2.625358212,NaN,102.9266813,1188,1208,-10.48043239,-12.02525582,188,-1.544823424,53.75420132,82.01352882,2188,2216,-4.901144752,-2.416610952,188,2.4845338,NaN,102.3997006,1108,1136,8.751667583,6.606448854,108,-2.145218729,74.64576058,97.40529149,2108,2140,16.99560234,19.54620061,108,2.550598265,NaN,105.9630636,1104,1136,8.140072844,6.328182044,104,-1.8118908,63.04716858,79.38981378,2108,2144,15.44577706,18.09165887,108,2.645881814,NaN,104.2038158,1108,1136,8.389274828,6.467315449,108,-1.921959379,66.87715229,88.39755264,2108,2140,16.2206897,18.73818562,108,2.517495915,NaN,101.9856321
AE03,131,1,1,1212,1248,-9.52749345,-12.63968881,212,-3.112195362,54.10083902,109.8484674,2192,2256,-7.398548471,-1.516193651,192,5.88235482,NaN,122.2889468,1216,1244,-12.25234069,-15.0254743,216,-2.773133613,48.20676009,115.8944109,2192,2260,-10.06538633,-3.101458462,192,6.963927866,NaN,136.9242676,1212,1248,-10.83464427,-13.86931229,212,-3.03466802,52.75314269,112.2742286,2192,2256,-8.731967399,-2.435213164,192,6.296754235,NaN,127.5405014,1152,1204,9.24539754,3.616041672,152,-5.629355868,97.85789134,178.7538369,2128,2204,12.58236663,20.57801342,128,7.995646789,NaN,155.4513767,1152,1196,7.681432532,3.761700836,152,-3.919731696,68.13864453,126.7743477,2132,2208,10.11062995,18.42170704,132,8.311077085,NaN,153.4714571,1152,1200,8.463415036,3.691868905,152,-4.771546131,82.94615828,152.7640923,2128,2204,11.27222109,19.42266338,128,8.150442291,NaN,154.0636076
AE03,132,1,1,1252,1288,-9.522704427,-3.123550491,252,6.399153935,73.89780743,245.3519388,2260,2304,-10.18944828,-13.9662876,260,-3.776839319,NaN,105.3087839,1256,1292,-10.83679137,-4.334552808,256,6.502238567,75.08823484,242.7905178,2260,2304,-12.59279929,-16.77867453,260,-4.185875241,NaN,118.4736697,1252,1292,-10.24858826,-3.711868761,252,6.536719499,75.48642268,244.0712283,2260,2304,-11.39112379,-15.37248107,260,-3.98135728,NaN,111.8912268,1188,1236,9.978471838,17.39331299,188,7.414841152,85.62702337,219.5099792,2192,2264,8.031481302,0.042067582,192,-7.98941372,NaN,166.4231304,1188,1236,9.309303928,17.14016787,188,7.830863938,90.43127907,256.9906167,2192,2260,7.435303637,1.335264552,192,-6.100039085,NaN,135.7076813,1188,1236,9.643887883,17.26674043,188,7.622852545,88.02915122,234.8482164,2192,2264,7.733392469,0.616205039,192,-7.117187431,NaN,151.0654058
AE03,133,1,1,1320,1340,-9.606492895,-11.50735236,320,-1.900859467,66.14295258,107.0767188,2220,2276,-11.01243048,-0.337280244,220,10.67515024,NaN,267.9200846,1320,1340,-11.02666236,-13.00716973,320,-1.980507371,68.91440814,112.08738,2220,2276,-12.63734474,-1.009286083,220,11.62805866,NaN,298.5520155,1320,1340,-10.31657763,-12.25726104,320,-1.940683419,67.52868036,109.5820494,2220,2276,-11.82488761,-0.673283164,220,11.15160445,NaN,282.4206065,1260,1292,7.479374129,4.465899774,260,-3.013474354,104.8578786,132.7907307,2160,2228,5.624466545,19.96279197,160,14.33832542,NaN,333.9673968,1264,1292,9.631787905,7.315617461,264,-2.316170444,80.5942546,106.8744026,2164,2228,7.36661765,21.15708354,164,13.79046589,NaN,310.906546,1264,1292,8.477904798,5.890758618,264,-2.587146181,90.02321851,114.4945264,2164,2228,6.576097114,20.55993775,164,13.98384064,NaN,318.0522623
AE03,134,1,1,1380,1496,15.75322025,-14.84620037,380,-30.59942063,NaN,366.8006152,2140,2200,-14.61362146,-2.551331727,140,12.06228973,NaN,267.6234008,1380,1496,15.23195509,-16.6273511,380,-31.85930619,NaN,400.3326827,2140,2200,-17.04009754,-3.594615153,140,13.44548238,NaN,285.3417313,1380,1496,15.49258767,-15.73677574,380,-31.22936341,NaN,378.9492265,2140,2200,-15.8268595,-3.07297344,140,12.75388606,NaN,276.482566,1320,1452,40.1391078,-1.622711214,320,-41.76181901,NaN,488.0498027,2080,2156,-1.400645742,16.45962348,80,17.86026922,NaN,347.9392678,1324,1448,34.92806379,2.883008094,324,-32.0450557,NaN,376.1542115,2080,2156,1.957838088,18.68650813,80,16.72867004,NaN,308.0833908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2080,2156,0.278596173,17.5730658,80,17.29446963,NaN,322.7080184
AE03,135,1,1,1192,1244,-8.752368081,-0.974829424,192,7.777538656,67.72015322,207.6524724,2196,2232,-8.949466682,-11.80961004,196,-2.860143355,NaN,101.9557574,1192,1244,-11.25181576,-3.07445584,192,8.177359922,71.20145477,213.1900024,2196,2228,-11.9015726,-14.63436643,196,-2.732793822,NaN,116.6782382,1192,1244,-10.00209192,-2.024642632,192,7.977449289,69.46080399,210.3059483,2196,2228,-10.42551964,-13.12520915,196,-2.69968951,NaN,109.1336543,1128,1192,9.527740015,19.65154151,128,10.12380149,88.14940283,229.4335268,2136,2184,9.316786424,4.464680796,136,-4.852105628,NaN,143.7489199,1132,1196,9.363132164,19.10612617,132,9.742994004,84.83365701,244.1018755,2136,2180,8.368423558,5.127394739,136,-3.241028819,NaN,99.90296622,1132,1196,9.516829844,19.4388029,132,9.92197306,86.39205352,230.6143877,2136,2184,8.842604991,4.729994338,136,-4.112610653,NaN,121.8259431
AE03,136,1,1,1280,1408,15.97645867,-14.31122567,280,-30.28768434,NaN,354.2174857,2248,2272,-3.565187201,-0.772998497,248,2.792188704,NaN,137.249714,1276,1408,15.53406084,-16.33079062,276,-31.86485145,NaN,394.8673766,2248,2272,-4.926451126,-1.831050843,248,3.095400283,NaN,152.1726774,1280,1408,15.71067616,-15.32100814,280,-31.0316843,NaN,367.9499429,2248,2272,-4.245819163,-1.30202467,248,2.943794493,NaN,144.7111957,1188,1332,40.40744177,-0.906444007,188,-41.31388578,NaN,413.6521031,2168,2200,16.64666718,19.48739541,168,2.840728226,NaN,121.9604513,1196,1336,35.49174496,3.586350423,196,-31.90539453,370.0689697,319.3122349,2164,2196,17.1964723,20.50584627,164,3.309373965,NaN,125.9454858,1192,1336,37.93526964,1.273423887,192,-36.66184575,425.2387937,354.0747018,2164,2200,16.83665416,20.06342352,164,3.226769361,NaN,121.3648754
AE03,137,1,1,1180,1228,-8.853347405,-1.730209279,180,7.123138126,62.02219322,216.9777021,2064,2204,-0.637613036,-10.90089998,64,-10.26328695,NaN,138.3449061,1184,1228,-11.15705682,-3.768691172,184,7.388365644,64.33156755,224.9846622,2060,2200,-2.96152111,-13.49234728,60,-10.53082617,NaN,139.7526633,1184,1228,-9.923443186,-2.749450225,184,7.173992961,62.46499361,220.1063273,2064,2204,-1.916171299,-12.27688234,64,-10.36071104,NaN,138.8250086,1100,1160,10.26649952,19.60628849,100,9.339788977,81.32289256,241.2098589,1988,2136,21.04593189,6.291295705,-12,-14.75463619,NaN,195.03378,1100,1160,9.475154459,18.38274649,100,8.907592029,77.55969127,231.8477274,1984,2132,19.09949576,6.529259109,-16,-12.57023665,NaN,156.4961308,1100,1160,9.870826987,18.99451749,100,9.123690503,79.44129191,230.9532834,1984,2136,20.13698522,6.36702711,-16,-13.76995811,NaN,175.7649554
AE03,138,1,1,1212,1236,-9.112752692,-10.53249766,212,-1.419744972,49.40192896,64.73180043,2248,2324,-10.07970606,-1.19140142,248,8.88830464,NaN,166.7165846,1212,1236,-11.6066031,-13.01418116,212,-1.407578063,48.97856506,64.71110897,2248,2336,-13.2033395,-1.840888447,248,11.36245105,NaN,194.2946104,1212,1236,-10.3596779,-11.77333941,212,-1.413661517,49.19024699,64.7214547,2248,2328,-11.64152278,-1.662392713,248,9.979130066,NaN,179.2973073,1124,1160,9.921357967,7.283684246,124,-2.637673721,91.78139198,92.54868893,2156,2244,8.075555332,20.36821469,156,12.29265936,NaN,207.3885548,1124,1156,8.943875438,7.315655348,124,-1.62822009,56.65610008,61.55622118,2160,2252,6.941789273,20.6778216,160,13.73603232,NaN,234.1104887,1124,1156,9.432616703,7.393641158,124,-2.038975545,70.94888661,77.05245505,2160,2248,7.593781603,20.49734719,160,12.90356558,NaN,215.3706394
AE03,139,1,1,1208,1268,-9.199137999,-13.79226778,208,-4.593129784,53.27546742,97.01573121,2236,2292,-5.27572253,-1.791699353,236,3.484023177,NaN,72.09283762,1204,1256,-12.44498545,-15.87629034,204,-3.431304894,39.79952248,77.32074362,2240,2304,-8.961478033,-3.481797824,240,5.47968021,NaN,108.3962488,1204,1260,-10.76206627,-14.7189205,204,-3.956854229,45.89534119,87.01513492,2240,2300,-7.019704062,-2.640156988,240,4.379547075,NaN,87.83193199,1136,1228,9.404492434,-0.202975768,136,-9.607468201,111.4365113,179.9097271,2168,2236,14.94922493,19.53370561,168,4.584480678,NaN,94.00867957,1136,1200,7.870951902,3.339108281,136,-4.531843621,52.56461248,88.54551466,2172,2248,12.2173805,18.83339776,172,6.616017265,NaN,121.6405298,1136,1212,8.637722168,1.771063212,136,-6.866658956,79.64601104,133.4216415,2168,2244,13.51931468,19.20745605,168,5.688141374,NaN,98.88498054
AE03,140,1,1,1212,1252,-9.074345782,-14.49137734,212,-5.417031555,62.83186012,167.6355043,2036,2088,-14.53060246,-7.323481498,36,7.207120963,NaN,182.8076482,1212,1252,-11.0598647,-16.95453889,212,-5.894674187,68.37201154,179.0154382,2036,2088,-16.94327536,-9.079147096,36,7.864128267,NaN,193.7450656,1212,1252,-10.06710524,-15.72295811,212,-5.655852871,65.60193583,172.6566444,2036,2088,-15.73693891,-8.201314297,36,7.535624615,NaN,185.4859564,1156,1212,8.893642036,-1.255672639,156,-10.14931467,117.7213596,278.4009078,1984,2048,-0.64182898,11.37745447,-16,12.01928346,NaN,290.0383364,1160,1208,9.498235635,2.185700938,160,-7.312534697,84.81769998,218.2378026,1984,2048,1.742423053,11.95310957,-16,10.21068652,NaN,246.4806598,1156,1208,9.252793148,0.554495572,156,-8.698297577,100.8910897,247.435368,1984,2048,0.550297036,11.66528202,-16,11.11498499,NaN,268.2594981
AE03,141,1,1,1248,1312,-8.788438449,-0.169872536,248,8.618565913,75.0430991,188.7626525,2344,2352,-11.94399592,-11.59479123,344,0.349204692,NaN,41.29550887,1248,1316,-11.58534101,-1.732668959,248,9.852672051,85.78863962,194.6766566,2348,2352,-13.9825161,-13.80852067,348,0.173995429,NaN,34.23194483,1248,1316,-10.18688973,-0.86017966,248,9.32671007,81.20901263,191.7196546,2348,2352,-12.89488365,-12.70165595,348,0.193227705,NaN,37.07411129,1164,1240,8.709582652,20.87685295,164,12.1672703,105.9421811,245.046094,2260,2288,3.285695853,4.581519594,260,1.295823742,NaN,50.88663077,1164,1252,8.845759626,20.84371793,164,11.9979583,104.4679571,223.3215009,2268,2284,5.84257332,6.432872099,268,0.590298779,NaN,37.36284754,1164,1248,8.777671139,20.90116274,164,12.12349161,105.5609937,229.9323252,2264,2284,4.582287062,5.433742679,264,0.851455617,NaN,44.12387404
AE03,142,1,1,1132,1160,-5.402634262,-7.734821691,132,-2.332187429,NaN,99.06942272,2092,2140,-0.637613036,-8.25148324,92,-7.613870204,NaN,208.8820236,1136,1152,-9.76916311,-10.95311621,136,-1.183953102,NaN,80.80163978,2092,2140,-2.214631659,-10.48489699,92,-8.270265329,NaN,236.4755417,1132,1156,-7.524904738,-9.312801633,132,-1.787896896,NaN,89.93553125,2092,2140,-1.426122348,-9.368190114,92,-7.942067767,NaN,222.6787827,1060,1096,14.98674907,11.4906677,60,-3.496081373,NaN,120.4104077,2020,2080,20.64064128,9.539808282,20,-11.10083299,NaN,319.9064623,1064,1088,11.05730667,9.465234118,64,-1.592072554,NaN,75.60738722,2020,2076,19.67320671,10.41868461,20,-9.254522101,NaN,259.0739901,1060,1092,13.07247985,10.52072391,60,-2.55175593,NaN,97.22431164,2020,2080,20.15692399,9.921425008,20,-10.23549898,NaN,289.4902262
AE03,143,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2240,2292,-8.005387271,-16.46899663,240,-8.463609361,NaN,221.0672703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2240,2292,-9.532282339,-18.63728144,240,-9.104999103,NaN,238.6354794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2240,2292,-8.768834805,-17.55313904,240,-8.784304232,NaN,229.8513749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2156,2224,10.92460463,-4.237669958,156,-15.16227459,NaN,389.6564234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2156,2228,11.57641573,-0.211190379,156,-11.78760611,NaN,273.0039184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2156,2228,11.25051018,-2.259006825,156,-13.509517,NaN,331.3301709
AE03,144,1,1,1212,1232,-8.774011143,-7.093281108,212,1.680730035,57.32330256,95.83475621,2248,2300,-6.809455282,-15.46319061,248,-8.653735333,NaN,227.5386756,1212,1232,-10.63716732,-8.913427875,212,1.723739447,58.79018986,102.6447955,2244,2300,-8.651333928,-18.01833056,244,-9.366996637,NaN,234.780727,1212,1232,-9.705589232,-8.003354491,212,1.702234741,58.05674621,99.23977585,2244,2300,-7.690337206,-16.74076059,244,-9.050423383,NaN,231.1597013,1136,1164,8.414213658,10.34100718,136,1.926793526,65.71559142,89.81665835,2168,2236,10.59081293,-4.769450552,168,-15.36026348,NaN,364.4754028,1132,1164,10.06655622,12.41071222,132,2.344156003,79.95023651,112.4925474,2168,2240,12.48109657,0.483857114,168,-11.99723946,NaN,277.6239987,1136,1164,9.31393395,11.3758597,136,2.061925754,70.32443724,101.1546029,2168,2236,11.53595475,-1.997713917,168,-13.53366867,NaN,320.7372237
AE03,145,1,1,1228,1256,-8.116409091,-5.229337916,228,2.887071175,49.6889022,124.0529988,2216,2252,-7.831492742,-13.15899516,216,-5.327502421,NaN,189.6238934,1228,1256,-10.34200735,-7.296838739,228,3.045168608,52.40989085,128.5706859,2216,2252,-10.72275277,-16.110618,216,-5.387865225,NaN,190.2036266,1228,1256,-9.229208219,-6.263088328,228,2.966119891,51.04939652,126.3118424,2216,2252,-9.277122757,-14.63480658,216,-5.357683823,NaN,189.91376,1172,1208,9.440813583,12.95947095,172,3.51865737,60.55902724,123.5560345,2156,2208,9.784873202,0.644189237,156,-9.140683966,NaN,311.1670919,1176,1208,10.43162194,13.92071297,176,3.489091027,60.05016583,120.0213002,2156,2208,10.23646404,3.244255635,156,-6.992208405,NaN,225.0046515,1172,1208,9.936217762,13.44009196,172,3.503874199,60.30459654,121.6662245,2156,2208,10.01066862,1.944222436,156,-8.066446185,NaN,268.0858717
AE03,146,1,1,1348,1468,16.42823495,-13.1543264,348,-29.58256135,NaN,362.2218262,2220,2284,-12.071186,-0.585918445,220,11.48526755,NaN,251.8123489,1348,1468,15.44946819,-15.31672456,348,-30.76619275,NaN,397.7562983,2224,2284,-14.28348426,-2.00565172,224,12.27783254,NaN,266.6241562,1348,1468,15.93885157,-14.23552548,348,-30.17437705,NaN,374.8318278,2220,2284,-13.22355747,-1.295785083,220,11.92777239,NaN,258.8000303,1288,1424,40.00812545,-0.117386179,288,-40.12551163,NaN,528.402981,2160,2240,2.230419778,18.40124351,160,16.17082373,NaN,377.0089702,1292,1424,35.77494006,4.740480503,292,-31.03445956,NaN,380.905541,2164,2236,5.361068301,20.28745366,164,14.92638536,NaN,356.2920188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2164,2236,3.845829743,19.25940781,164,15.41357806,NaN,366.6504945
AE03,147,1,1,1208,1256,-8.826905771,-15.16546635,208,-6.338560583,55.4612049,172.5280001,2188,2272,-9.071945077,-3.22663423,188,5.845310847,NaN,116.7234204,1208,1256,-10.96498097,-17.99829094,208,-7.03330997,61.54013049,191.3568604,2188,2276,-11.34177905,-4.726002236,188,6.615776812,NaN,113.6760953,1208,1256,-9.895943371,-16.58187865,208,-6.685935276,58.50066769,181.8911142,2188,2276,-10.20686206,-3.883044564,188,6.323817499,NaN,115.1997579,1132,1188,7.905516682,-3.989820737,132,-11.89533742,104.0819501,376.3531228,2116,2208,8.040729422,16.31410376,116,8.27337434,NaN,164.8630043,1136,1188,9.57902231,0.669598111,136,-8.909424199,77.95577475,284.7771682,2112,2208,9.033561251,17.30025443,112,8.266693179,NaN,147.4818798,1136,1188,8.742269496,-1.660111313,136,-10.40238081,91.01886241,330.5651455,2112,2208,8.488658598,16.8071791,112,8.318520498,NaN,156.1724421
AE03,148,1,1,1216,1256,-8.685018035,-14.24417223,216,-5.559154195,64.48033305,174.987116,2288,2324,-7.29199426,-2.762602319,288,4.529391941,NaN,164.5820473,1212,1252,-11.00056954,-16.80800797,212,-5.807438436,67.36016872,190.2957789,2288,2324,-9.532282339,-4.743118323,288,4.789164016,NaN,172.3549364,1216,1256,-9.881926066,-15.61286904,216,-5.730942972,66.47290191,181.4660351,2288,2324,-8.412138299,-3.752860321,288,4.659277978,NaN,168.4684919,1128,1184,8.667702887,-1.457476977,128,-10.12517986,117.4414212,367.237592,2200,2248,10.80371202,16.76502052,200,5.961308505,NaN,214.2078189,1128,1184,9.56618488,1.769925687,128,-7.796259194,90.42839463,267.0536443,2204,2248,11.45530951,17.04026617,204,5.584956666,NaN,204.4847635,1128,1184,9.116943884,0.156224355,128,-8.960719529,103.934908,317.1456182,2204,2248,11.20731287,16.90264335,204,5.695330481,NaN,209.3462912
AE03,149,1,1,1228,1252,-8.412968421,-6.700201259,228,1.712767162,58.41596699,76.32097736,2236,2276,-10.19660277,-15.85806719,236,-5.661464425,NaN,172.7538721,1228,1252,-10.98159004,-9.131953052,228,1.849636983,63.08407549,86.52917958,2232,2276,-12.71936149,-18.92415805,232,-6.20479656,NaN,179.8306973,1228,1252,-9.697279228,-7.916077156,228,1.781202073,60.75002126,81.42507847,2232,2276,-11.41146547,-17.39111262,232,-5.979647151,NaN,176.2922847,1140,1168,9.219011918,11.54463974,140,2.325627826,79.31831094,110.0729619,2140,2192,6.411795824,-4.377950703,140,-10.78974653,NaN,372.3975855,1140,1172,9.859752588,12.25920494,140,2.399452348,81.83618432,101.4977572,2144,2192,7.495944916,-0.483233933,144,-7.979178849,NaN,284.0931127,1140,1172,9.539382253,11.94068175,140,2.4012995,81.89918364,105.7853595,2140,2192,6.995220462,-2.430592318,140,-9.42581278,NaN,328.2453491
AE03,150,1,1,1208,1244,-8.600796473,-2.814180451,208,5.786616022,66.82418345,215.3355074,2268,2296,-9.086348826,-12.04057715,268,-2.954228323,NaN,137.1287861,1208,1244,-10.96972661,-4.537670128,208,6.43205648,74.27776796,223.2615366,2268,2296,-11.75770644,-14.80478707,268,-3.047080624,NaN,133.93013,1208,1244,-9.785261541,-3.67592529,208,6.109336251,70.5509757,219.2153331,2268,2296,-10.42202763,-13.42268211,268,-3.000654474,NaN,135.529458,1084,1136,8.971447446,16.54611553,84,7.574668088,87.47271427,272.3717922,2148,2180,7.296151073,2.790967345,148,-4.505183728,NaN,183.1339173,1084,1132,9.778648853,17.38242588,84,7.603777031,87.80886606,303.1072312,2148,2184,8.6257254,4.910599742,148,-3.715125658,NaN,152.6058863,1084,1136,9.37504815,17.05797448,84,7.682926333,88.72288687,287.7395117,2148,2180,7.960938236,3.934623478,148,-4.026314759,NaN,167.8699018
AE03,151,1,1,1244,1260,-8.37200721,-7.158730228,244,1.213276982,41.38025863,79.75692986,2248,2296,-6.673487242,-15.56605079,248,-8.892563547,NaN,245.6092053,1244,1264,-10.68947527,-9.280685413,244,1.40878986,48.04845853,82.54984202,2248,2296,-9.127153156,-18.38712937,248,-9.259976212,NaN,251.002198,1244,1264,-9.530741241,-8.12878334,244,1.401957902,47.81544646,81.15338594,2248,2296,-7.900320199,-16.97659008,248,-9.07626988,NaN,248.3057016,1152,1184,8.885299062,10.91492554,152,2.029626474,69.22283177,95.26974671,2152,2220,11.64659248,-4.240552236,152,-15.88714471,NaN,478.3023828,1156,1184,10.06684059,11.91206171,156,1.845221122,62.93346728,96.93992293,2156,2224,12.05511456,0.042714921,156,-12.01239964,NaN,337.726098,1156,1184,9.582150342,11.41349362,156,1.831343281,62.46014696,96.10483482,2156,2220,11.74433158,-2.057217638,156,-13.80154921,NaN,408.0142404
AE03,152,1,1,1220,1252,-8.275593952,-4.165612889,220,4.109981063,70.73620105,147.554317,2184,2236,-4.623288059,-13.478379,184,-8.85509094,NaN,223.3872472,1220,1252,-10.79641259,-6.583609677,220,4.212802915,72.50585086,149.304,2180,2232,-6.952623981,-16.24686535,180,-9.294241365,NaN,236.9214502,1220,1252,-9.536003272,-5.374611283,220,4.161391989,71.62102596,147.5212053,2180,2236,-5.719456788,-14.94651146,180,-9.227054669,NaN,230.1543487,1124,1164,9.446897072,14.50104053,124,5.05414346,86.98602316,173.8251856,2084,2148,14.5622878,0.229473543,84,-14.33281425,NaN,433.6771985,1124,1160,9.922624285,14.9841095,124,5.061485219,87.11238096,190.4689139,2084,2152,14.3787502,2.546174009,84,-11.83257619,NaN,316.5355909,1124,1164,9.684760678,14.74257502,124,5.057814339,87.04920205,180.2989053,2084,2148,14.470519,1.494352534,84,-12.97616646,NaN,375.1063947
AE03,153,1,1,1204,1248,-8.603203325,-1.336584415,204,7.26661891,63.27150114,230.7956549,2204,2228,-9.979441312,-12.18649484,204,-2.207053524,NaN,119.8024506,1208,1248,-10.71799929,-2.703650399,208,8.014348892,69.78209417,245.9201372,2204,2228,-12.55762089,-14.89909429,204,-2.341473397,NaN,115.3431011,1208,1248,-9.579938149,-2.020117407,208,7.559820741,65.82445186,238.357896,2204,2228,-11.2685311,-13.54279456,204,-2.27426346,NaN,117.5727759,1160,1216,8.944620413,18.38748553,160,9.442865119,82.22039143,343.9461268,2160,2192,6.277878361,2.213419652,160,-4.064458709,NaN,173.0763216,1160,1212,9.880596889,19.23121447,160,9.350617585,81.41717882,345.3197026,2160,2196,7.449428247,4.425489174,160,-3.023939073,NaN,106.2800424,1160,1216,9.412608651,18.89343384,160,9.480825189,82.55091524,344.6329147,2160,2196,6.863653304,3.27883725,160,-3.584816055,NaN,134.2368115
AE03,154,1,1,1248,1280,-8.453920972,-4.872683815,248,3.581237157,61.63607756,127.6428627,2208,2252,-9.491572503,-14.87610012,208,-5.38452762,NaN,156.2199187,1248,1280,-10.93413062,-7.078734326,248,3.855396292,66.35458487,133.0788739,2208,2248,-12.16297053,-17.88464713,208,-5.721676602,NaN,176.4444853,1248,1280,-9.694025795,-5.975709071,248,3.718316724,63.9953312,130.3608683,2208,2252,-10.82727151,-16.45055477,208,-5.62328326,NaN,166.332202,1152,1200,9.368311833,14.37831059,152,5.009998755,86.22625598,163.5692633,2112,2172,7.601634365,-2.561437303,112,-10.16307167,NaN,313.2494122,1152,1200,9.571523296,14.24181759,152,4.670294299,80.37965904,157.7340395,2112,2164,7.794656979,0.316923653,112,-7.477733327,NaN,235.2938461,1152,1200,9.469917564,14.31006409,152,4.840146527,83.30295751,160.6516514,2112,2168,7.698145672,-1.141784738,112,-8.839930411,NaN,274.2716291
AE03,155,1,1,1232,1272,-7.77832918,-11.2991719,232,-3.520842715,61.20455909,111.3722465,2240,2288,-10.58246255,-3.211909246,240,7.370553305,NaN,202.5063849,1232,1268,-11.34177905,-14.30197929,232,-2.960200246,51.45863236,102.004855,2240,2292,-13.24766774,-4.677094479,240,8.570573256,NaN,223.1864882,1232,1272,-9.560054114,-12.86757448,232,-3.307520362,57.49627058,106.2243264,2240,2288,-11.91506514,-4.008074754,240,7.90699039,NaN,212.8464366,1112,1164,10.09269153,3.945547064,112,-6.147144462,106.8588679,191.9057986,2116,2176,6.755576876,16.7632018,116,10.00762493,NaN,307.5198531,1112,1160,9.010893038,5.150377834,112,-3.860515203,67.10925479,114.8906241,2116,2180,6.409599139,16.74263497,116,10.33303583,NaN,269.9446443,1112,1164,9.551792282,4.454597165,112,-5.097195117,88.60707648,153.3982114,2116,2180,6.582588008,16.83506884,116,10.25248083,NaN,273.3836953
AE03,156,1,1,1208,1228,-8.656146313,-9.539465421,208,-0.883319108,30.73627214,46.58369149,2228,2272,-10.68947527,-15.62315095,228,-4.93367568,NaN,133.1894737,1204,1224,-11.89921537,-12.71936149,204,-0.82014612,28.53808336,40.47579071,2228,2272,-13.13798435,-18.49569219,228,-5.357707841,NaN,143.4591262,1204,1224,-10.20546844,-11.05755402,204,-0.852085578,29.6494596,43.5297411,2228,2272,-11.91372981,-17.05942157,228,-5.145691761,NaN,137.7288361,1112,1152,9.233606,7.038053512,112,-2.195552488,76.39719117,66.60549433,2132,2192,6.261267173,-4.07149191,132,-10.33275908,NaN,267.3558646,1116,1136,8.255620117,7.535186382,116,-0.720433735,25.06845729,39.96503678,2132,2192,6.556025062,-0.336869077,132,-6.892894139,NaN,194.3280943,1112,1144,8.784303478,7.371469413,112,-1.412834065,49.16145469,52.91366117,2132,2192,6.408646118,-2.204180493,132,-8.612826611,NaN,230.8419795
