,subject,amp,vel,eye,tracker
118,AE07,-6.063762077,176.6673288,left,ML
119,AE07,8.709838325,223.5290995,left,ML
120,AE07,5.38743039,165.3755638,left,ML
121,AE07,-2.765832673,87.04773117,left,ML
122,AE07,0.139382512,32.603092,left,ML
123,AE07,-7.383698495,187.5857901,left,ML
124,AE07,-5.735365261,177.3089045,left,ML
125,AE07,-4.452547641,141.6250491,left,ML
126,AE07,-4.416318854,135.5133963,left,ML
127,AE07,8.827211207,243.2013569,left,ML
128,AE07,-1.593135673,83.64629094,left,ML
129,AE07,-1.551967856,57.95165653,left,ML
130,AE07,-4.394788262,140.6727631,left,ML
131,AE07,5.935209266,216.3102657,left,ML
132,AE07,-2.130458742,76.56405179,left,ML
133,AE07,-6.122038379,197.6967271,left,ML
134,AE07,8.533034862,258.8293766,left,ML
135,AE07,-5.498794255,159.1366691,left,ML
136,AE07,7.653900839,207.6032237,left,ML
137,AE07,7.577674932,213.7116577,left,ML
138,AE07,-4.861102132,188.6436382,left,ML
139,AE07,-5.33526367,171.2715869,left,ML
140,AE07,8.700715186,286.658971,left,ML
141,AE07,8.030976715,249.4754193,left,ML
142,AE07,2.105734126,88.77265653,left,ML
143,AE07,2.499478711,116.039054,left,ML
144,AE07,2.577172674,109.29245,left,ML
145,AE07,-3.856899879,118.8276209,left,ML
146,AE07,-7.725636797,205.0340665,left,ML
147,AE07,-5.918952143,161.2328862,left,ML
148,AE07,2.654386962,122.8470579,left,ML
149,AE07,5.285135658,172.2693929,left,ML
150,AE07,1.848649025,89.97530763,left,ML
151,AE07,4.287930719,165.0189338,left,ML
152,AE07,8.361454002,207.9155252,left,ML
153,AE07,3.938159915,172.3315937,left,ML
154,AE07,-3.131515945,103.3816233,left,ML
155,AE07,-1.48654806,70.4841351,left,ML
156,AE07,-1.546673478,79.77777899,left,ML
157,AE07,-1.796088334,79.82297092,left,ML
158,AE07,-6.26236693,186.0298842,left,ML
159,AE07,-5.564645352,152.7764117,left,ML
160,AE07,8.999578338,230.1743048,left,ML
161,AE07,5.814385856,168.3831372,left,ML
162,AE07,2.153191252,99.47597944,left,ML
163,AE07,-4.23162187,120.4996981,left,ML
164,AE07,-4.873296473,136.5449788,left,ML
165,AE07,6.22558081,202.3083717,left,ML
166,AE07,-7.070579543,211.6990274,left,ML
167,AE07,4.511480095,163.4252345,left,ML
168,AE07,-8.933825327,235.5438507,left,ML
169,AE07,6.636641218,226.5000557,left,ML
170,AE07,-8.195044978,186.249282,left,ML
171,AE07,-4.028989511,128.0909937,left,ML
172,AE07,4.962239472,174.2895987,left,ML
173,AE07,6.201770806,210.0541079,left,ML
174,AE07,7.987302009,226.2433428,left,ML
0,AE08,4.92276672419632,212.360205525276,left,ML
1,AE08,2.24700037402711,108.267464822046,left,ML
2,AE08,-8.04229595759715,220.66737210119,left,ML
3,AE08,4.58127873592922,168.662294333631,left,ML
4,AE08,-8.7200039145681,228.0429500424,left,ML
5,AE08,9.80869060897302,290.038250811718,left,ML
6,AE08,5.25580259596537,194.789398259581,left,ML
7,AE08,10.7444999734938,246.134668494545,left,ML
8,AE08,-9.30357489796581,236.411693247867,left,ML
9,AE08,9.14038866771404,227.245232225671,left,ML
11,AE08,10.9462578204762,242.70607867833,left,ML
12,AE08,8.6587291393207,247.184064090411,left,ML
13,AE08,-8.16572752643627,213.423672371509,left,ML
14,AE08,2.7994933181725,108.606020366029,left,ML
16,AE08,1.62992639649867,68.6194053295628,left,ML
17,AE08,-2.06667995071264,84.5915742580257,left,ML
18,AE08,-9.47612882297114,232.710503512098,left,ML
19,AE08,10.0018038957195,244.434363781712,left,ML
21,AE08,4.46911279972279,174.770143100077,left,ML
22,AE08,5.73878230457988,167.589823931017,left,ML
23,AE08,9.69736628291325,262.607568829123,left,ML
24,AE08,9.55102563561496,279.34489561887,left,ML
25,AE08,-7.48164086664046,180.125936554394,left,ML
26,AE08,-7.14712477546906,172.980578650843,left,ML
27,AE08,4.12889912751564,109.926007780261,left,ML
28,AE08,2.04497742078645,75.7783279341552,left,ML
29,AE08,-6.59994916010069,96.8364877350808,left,ML
30,AE08,4.43628475027398,141.831934927231,left,ML
31,AE08,-2.42103457119979,90.4687796600608,left,ML
32,AE08,-6.77587362104394,149.287523194439,left,ML
33,AE08,-4.25075350646407,135.555928241309,left,ML
34,AE08,7.65239501538676,241.835998289664,left,ML
35,AE08,-6.92978216154468,185.145061806304,left,ML
36,AE08,4.80765970312576,157.505680811701,left,ML
37,AE08,2.00104738234211,94.7158564511272,left,ML
38,AE08,-1.57852533215532,67.3737436191971,left,ML
39,AE08,11.5998195148764,287.005195606919,left,ML
40,AE08,-6.38419512232317,152.025974869326,left,ML
41,AE08,-8.33043980097986,209.070855250795,left,ML
42,AE08,-4.24925109155367,140.855985767297,left,ML
43,AE08,-6.41638240598986,170.464899702701,left,ML
44,AE08,7.31409492258769,206.37141741987,left,ML
45,AE08,11.3541582914752,258.888825333371,left,ML
46,AE08,-1.39498063615329,66.9920517865391,left,ML
47,AE08,-7.92710513716738,205.886839580263,left,ML
48,AE08,6.74432659581402,197.946572430374,left,ML
49,AE08,7.77032769656199,262.059018669992,left,ML
51,AE08,10.8394856004917,267.685708723848,left,ML
52,AE08,-6.96451878696767,166.331576912541,left,ML
54,AE08,11.0408586425034,190.2841422109,left,ML
55,AE08,-2.08411021127447,72.8932029810754,left,ML
56,AE08,11.931749927048,233.829104150599,left,ML
57,AE08,10.5237285600691,258.308533979053,left,ML
58,AE08,-4.1259955260953,101.813237238966,left,ML
59,AE08,4.54774299118606,167.42125301592,left,ML
60,AE08,-8.9537284070789,192.521790496348,left,ML
61,AE08,-4.39977156446253,157.94810777934,left,ML
62,AE08,7.23507351280475,244.951613148348,left,ML
63,AE08,-5.94470122239021,147.806014664236,left,ML
64,AE08,-9.07957486160821,185.898070504788,left,ML
65,AE08,-4.19368101735791,138.859107117184,left,ML
66,AE08,8.08565826014055,243.659161227605,left,ML
67,AE08,-6.7607019067665,232.403447633027,left,ML
68,AE08,-8.63533934921052,229.836927200327,left,ML
69,AE08,7.74239738726089,255.202591523719,left,ML
70,AE08,-9.08148439797966,242.605959783957,left,ML
71,AE08,10.4494196536092,236.656165460297,left,ML
72,AE08,9.80604385543483,267.383719568978,left,ML
73,AE08,11.8464936488052,187.7047474995,left,ML
74,AE08,9.32466109596891,255.623687824787,left,ML
75,AE08,-6.08869198825412,102.794846995501,left,ML
76,AE08,5.91461829754141,154.817323488722,left,ML
77,AE08,6.94464567219108,264.6712095124,left,ML
78,AE08,7.05715211879167,214.169382236631,left,ML
79,AE08,-9.07490866900195,172.594474281365,left,ML
80,AE08,7.03763179136462,116.26838956207,left,ML
84,AE08,-8.68555407177392,125.230295727297,left,ML
85,AE08,-5.41007454417774,194.229703106821,left,ML
86,AE08,10.3452929184178,210.401059146422,left,ML
87,AE08,2.10415130971362,98.4483359628921,left,ML
88,AE08,-3.27788009842646,51.1015018875579,left,ML
90,AE08,-4.23253454675214,148.263100538019,left,ML
91,AE08,-9.79043684823091,257.226904886164,left,ML
92,AE08,5.38860548895938,193.241446671221,left,ML
93,AE08,7.41456216401864,243.065439906249,left,ML
94,AE08,-5.7922365746924,196.269734515165,left,ML
95,AE08,-4.44889258157246,169.420057813766,left,ML
96,AE08,-9.22561715824148,135.06753913277,left,ML
97,AE08,9.25698237107451,184.627892286204,left,ML
98,AE08,6.41791072123232,93.9645964761187,left,ML
100,AE08,7.58378279783043,243.021969261247,left,ML
101,AE08,-3.91621374053579,118.971830216073,left,ML
102,AE08,-7.22947099722678,200.292438166587,left,ML
103,AE08,-3.80997852788131,111.670400295536,left,ML
104,AE08,7.69009105515573,210.389689211641,left,ML
106,AE08,7.13467761506325,230.771249652002,left,ML
107,AE08,-8.91276905861728,193.331063272296,left,ML
108,AE08,-6.31030207127939,188.576028743424,left,ML
109,AE08,-10.0934240724103,242.364633097416,left,ML
110,AE08,-6.13812798348689,193.045548233041,left,ML
111,AE08,6.8800910657262,196.189959879878,left,ML
113,AE08,-9.65345251132889,233.337064819847,left,ML
114,AE08,6.63315970610236,167.602518291721,left,ML
116,AE08,-6.21567866597416,196.701436770436,left,ML
117,AE08,9.09817635425793,185.800403578831,left,ML
118,AE08,-2.58344667837354,86.8393704979435,left,ML
120,AE08,7.44456887332841,205.829945265081,left,ML
121,AE08,-3.98957970418441,127.145077830425,left,ML
122,AE08,2.48644128384919,102.740925018222,left,ML
123,AE08,-9.14527805917634,116.232162043103,left,ML
124,AE08,-5.89108585862855,137.741642243768,left,ML
126,AE08,-3.20180592410301,104.759127570861,left,ML
127,AE08,13.0410405741606,186.866594608345,left,ML
128,AE08,-0.681227226679637,44.6812978973312,left,ML
129,AE08,-2.08419153751274,72.3295473370773,left,ML
130,AE08,-2.69830317325011,108.93439238858,left,ML
131,AE08,8.62092169544791,154.921220875589,left,ML
132,AE08,-1.95965392066322,74.1266465556919,left,ML
133,AE08,-6.76519853233387,180.955860662716,left,ML
134,AE08,9.43120514464194,217.323001085266,left,ML
135,AE08,-6.9075655670215,190.869921258603,left,ML
136,AE08,9.79163463293756,243.072640537117,left,ML
137,AE08,-1.56977109667315,78.1283826996005,left,ML
138,AE08,-6.14772427776664,184.016254524513,left,ML
139,AE08,-5.62154789841784,196.913408883505,left,ML
140,AE08,10.3955168412611,205.286088809613,left,ML
141,AE08,10.2392467064594,236.482912091446,left,ML
142,AE08,1.64506439844939,80.1607422887891,left,ML
145,AE08,-4.16255351760421,150.930195592849,left,ML
146,AE08,-8.64401005724715,227.079631463198,left,ML
147,AE08,-7.3952381034773,207.772753136307,left,ML
148,AE08,1.35316986246974,65.2582750159244,left,ML
149,AE08,5.49866452022287,179.798501934063,left,ML
150,AE08,2.02371543161325,67.2424520324599,left,ML
151,AE08,5.21962522284466,98.0619378213647,left,ML
153,AE08,4.26590806338363,152.913863103699,left,ML
154,AE08,-3.51459392544698,140.648867457319,left,ML
155,AE08,-1.78543736521537,79.7174946340292,left,ML
156,AE08,-1.55477654530107,74.3893353936518,left,ML
157,AE08,-1.39802679245891,68.8180966233145,left,ML
158,AE08,-6.06680347808033,140.477821006998,left,ML
159,AE08,-5.56444071987755,149.589472947212,left,ML
160,AE08,10.3452198595957,277.519386352815,left,ML
161,AE08,7.69132649534566,201.269352696227,left,ML
162,AE08,2.336879812106,109.092693585133,left,ML
163,AE08,-5.79149112439652,180.200068238606,left,ML
164,AE08,-6.23556683430515,181.05161673802,left,ML
165,AE08,7.28546331705055,235.507854078011,left,ML
166,AE08,-9.18678725138782,242.640539418771,left,ML
167,AE08,4.85512668485304,182.983748029936,left,ML
168,AE08,-9.33458284183437,233.047536108119,left,ML
169,AE08,6.40179271193599,201.68912890286,left,ML
170,AE08,-9.57140920638722,197.893657475963,left,ML
171,AE08,-4.15849141948304,138.037244989502,left,ML
172,AE08,4.69336483940848,165.400328987956,left,ML
174,AE08,10.7974034550701,289.767051165396,left,ML
0,AE09,5.878951376,206.1819721,left,ML
1,AE09,3.433364092,126.6446534,left,ML
2,AE09,-9.796225016,247.8710296,left,ML
3,AE09,6.241149397,223.8099678,left,ML
4,AE09,-9.971266367,243.4236778,left,ML
5,AE09,12.69383079,311.0344911,left,ML
6,AE09,5.407099014,177.6934113,left,ML
7,AE09,13.24803073,362.4541939,left,ML
8,AE09,-11.56309936,248.6685215,left,ML
9,AE09,11.13185598,298.0003623,left,ML
10,AE09,-10.56716769,261.0340445,left,ML
11,AE09,12.89846869,307.0641846,left,ML
12,AE09,9.034824086,303.279791,left,ML
13,AE09,-9.103795683,233.8052414,left,ML
14,AE09,3.011451648,252.538253,left,ML
15,AE09,6.038923441,198.9564967,left,ML
16,AE09,2.865330126,107.6442788,left,ML
17,AE09,-2.42516023,90.34140201,left,ML
18,AE09,-10.59917441,266.8377857,left,ML
19,AE09,12.68179982,338.5016333,left,ML
20,AE09,11.70480365,320.8104828,left,ML
21,AE09,5.785629229,202.6281605,left,ML
22,AE09,9.280341634,255.1685882,left,ML
23,AE09,12.12117254,314.7027398,left,ML
24,AE09,12.33143089,357.0826695,left,ML
25,AE09,-7.929171885,209.5021276,left,ML
26,AE09,-7.716758616,219.5844405,left,ML
27,AE09,6.290156947,192.6149769,left,ML
28,AE09,3.203445745,105.994237,left,ML
29,AE09,-10.45342572,262.7840974,left,ML
30,AE09,6.249984833,221.0621186,left,ML
31,AE09,-2.692821717,96.10420374,left,ML
32,AE09,-7.824869706,216.9112194,left,ML
33,AE09,-4.872238756,167.375545,left,ML
34,AE09,10.40640333,321.8692578,left,ML
35,AE09,-8.24043452,221.6010308,left,ML
36,AE09,6.243275285,242.1181928,left,ML
37,AE09,3.25607921,124.7675545,left,ML
38,AE09,-2.537415393,100.9689437,left,ML
39,AE09,12.9512926,357.0421854,left,ML
40,AE09,-8.72215062,225.0302609,left,ML
41,AE09,-10.81006013,267.3941628,left,ML
42,AE09,-4.820156323,148.1990505,left,ML
43,AE09,-8.481162897,214.7409221,left,ML
44,AE09,9.410278742,282.705375,left,ML
45,AE09,14.23084538,325.759654,left,ML
46,AE09,-2.238719722,92.03403571,left,ML
47,AE09,-10.4669644,270.9227597,left,ML
48,AE09,10.19127083,293.5588783,left,ML
49,AE09,9.35514117,258.2073922,left,ML
51,AE09,12.18346854,336.4827988,left,ML
52,AE09,-7.846292867,192.190758,left,ML
53,AE09,-5.939011856,164.7084537,left,ML
54,AE09,13.29552336,335.1890738,left,ML
55,AE09,-2.147855796,86.34769028,left,ML
56,AE09,14.00333969,366.9946994,left,ML
57,AE09,13.70419383,375.0810916,left,ML
58,AE09,-5.163047781,168.5709495,left,ML
59,AE09,5.247773233,179.0305201,left,ML
60,AE09,-10.66716342,292.8614368,left,ML
61,AE09,-4.499462984,157.5442447,left,ML
62,AE09,10.10616945,175.7511539,left,ML
63,AE09,-8.35800567,239.2316928,left,ML
64,AE09,-10.4206505,258.7803588,left,ML
65,AE09,-5.95785491,180.6314943,left,ML
66,AE09,9.644829327,290.8992719,left,ML
67,AE09,-8.791510076,258.875857,left,ML
68,AE09,-11.90617068,266.8577085,left,ML
69,AE09,8.524865342,258.2999859,left,ML
70,AE09,-10.88436428,270.8047384,left,ML
71,AE09,13.12337587,334.684735,left,ML
72,AE09,13.78642438,324.4659471,left,ML
73,AE09,13.47535401,328.9558146,left,ML
74,AE09,12.41732318,317.758956,left,ML
75,AE09,-7.578806325,204.2856576,left,ML
76,AE09,5.665892544,158.3502354,left,ML
77,AE09,9.36677876,255.318524,left,ML
78,AE09,-15.71082427,274.0881427,left,ML
79,AE09,-10.94292981,233.517997,left,ML
80,AE09,12.20088082,412.8321556,left,ML
81,AE09,17.42260325,473.8331266,left,ML
82,AE09,-18.5692749,477.3671584,left,ML
83,AE09,-17.44528772,677.6007222,left,ML
84,AE09,19.72115466,586.6386307,left,ML
85,AE09,-8.397018673,271.0987164,left,ML
86,AE09,-12.61486148,429.0404612,left,ML
87,AE09,-16.53431109,469.0620364,left,ML
88,AE09,-4.674803776,148.7657377,left,ML
89,AE09,19.68095625,638.7132283,left,ML
90,AE09,-5.670930035,156.0673544,left,ML
91,AE09,15.15667678,332.0452035,left,ML
92,AE09,5.664182409,236.1685265,left,ML
93,AE09,-17.75626202,426.2682046,left,ML
94,AE09,-7.771730496,212.5323911,left,ML
95,AE09,-5.529850742,241.0544724,left,ML
96,AE09,14.97665615,505.2552419,left,ML
97,AE09,-23.56745337,504.9766325,left,ML
98,AE09,9.754524589,357.701287,left,ML
100,AE09,9.605741846,358.5385617,left,ML
102,AE09,20.0118492,657.489808,left,ML
103,AE09,-5.587028074,242.686625,left,ML
104,AE09,-13.53469299,404.815703,left,ML
105,AE09,9.157030702,238.2226678,left,ML
106,AE09,10.48005128,223.3031055,left,ML
107,AE09,-10.9939912,292.0966099,left,ML
108,AE09,-8.492238803,124.8221149,left,ML
109,AE09,-11.90312952,255.3887383,left,ML
110,AE09,-9.443087655,269.9728519,left,ML
111,AE09,10.31488624,285.5640044,left,ML
112,AE09,-8.368139465,225.9123635,left,ML
113,AE09,-11.93606007,270.7479158,left,ML
114,AE09,9.827391752,277.3509961,left,ML
115,AE09,12.58397183,326.5967028,left,ML
116,AE09,-8.109864609,206.2677139,left,ML
117,AE09,-22.47498285,380.3855344,left,ML
118,AE09,-9.582755008,259.5020338,left,ML
119,AE09,13.86083366,341.8351253,left,ML
120,AE09,8.858590778,565.521423,left,ML
122,AE09,3.059159728,116.2628179,left,ML
123,AE09,-11.09724772,293.4707006,left,ML
124,AE09,-9.759765031,233.4703847,left,ML
125,AE09,-5.163901812,167.7895124,left,ML
126,AE09,-5.036642701,173.0288824,left,ML
127,AE09,15.31495265,329.4460121,left,ML
128,AE09,-1.782524889,66.85761446,left,ML
129,AE09,-2.16054362,83.69999174,left,ML
130,AE09,-4.534708574,122.416683,left,ML
131,AE09,10.82024537,315.490621,left,ML
132,AE09,-1.296891616,53.46194916,left,ML
133,AE09,-8.421690283,229.8490623,left,ML
134,AE09,13.79134264,251.3883633,left,ML
135,AE09,-8.271858826,214.5741415,left,ML
136,AE09,14.89229341,397.7929906,left,ML
137,AE09,-1.93764386,71.55842504,left,ML
138,AE09,-8.495073048,225.4091281,left,ML
139,AE09,-9.073510063,253.7039615,left,ML
140,AE09,12.28972915,327.6580263,left,ML
141,AE09,12.68476795,327.1368352,left,ML
142,AE09,2.829535945,116.657295,left,ML
143,AE09,2.371111784,96.79474111,left,ML
144,AE09,6.325149411,205.3675061,left,ML
145,AE09,-5.127042595,177.3793115,left,ML
146,AE09,-11.15235352,271.9357472,left,ML
147,AE09,-7.798369856,214.1072874,left,ML
148,AE09,2.412264963,95.26458701,left,ML
149,AE09,10.07861586,295.7091676,left,ML
150,AE09,3.354373493,118.6868085,left,ML
151,AE09,5.994883677,223.0857905,left,ML
152,AE09,13.07132074,350.9145144,left,ML
153,AE09,6.144210332,193.0341553,left,ML
154,AE09,-4.370745354,150.9065047,left,ML
155,AE09,-2.20958752,74.46499349,left,ML
156,AE09,-1.777306342,65.70659605,left,ML
157,AE09,-2.018240836,69.49954149,left,ML
158,AE09,-9.604921833,199.5354774,left,ML
159,AE09,-9.191904035,218.6784596,left,ML
160,AE09,13.21948813,334.8397676,left,ML
161,AE09,10.35805009,292.7634557,left,ML
162,AE09,3.102185542,92.90311276,left,ML
163,AE09,-8.789940382,201.5325761,left,ML
164,AE09,-8.503482464,221.3980684,left,ML
165,AE09,6.402163237,165.8423107,left,ML
166,AE09,-12.0866663,209.9270932,left,ML
167,AE09,7.680927386,248.9770658,left,ML
168,AE09,-11.26682452,276.6705903,left,ML
169,AE09,8.255806779,235.3049899,left,ML
170,AE09,-11.8003237,261.6241024,left,ML
171,AE09,-4.662858362,169.6442364,left,ML
172,AE09,7.621037292,250.1018632,left,ML
173,AE09,10.46947092,317.1885607,left,ML
174,AE09,15.07166058,352.7830427,left,ML
0,AE10,3.482309263,120.5584643,left,ML
1,AE10,1.464300194,69.51882154,left,ML
2,AE10,-5.620182466,116.8693358,left,ML
3,AE10,3.417773075,127.868465,left,ML
4,AE10,-6.086371128,133.851172,left,ML
5,AE10,5.817392341,166.199598,left,ML
6,AE10,3.265644883,108.5582347,left,ML
7,AE10,5.828991291,151.4060622,left,ML
8,AE10,-6.215980145,122.1310906,left,ML
9,AE10,5.397472995,150.1270577,left,ML
10,AE10,-6.322990044,139.7960316,left,ML
11,AE10,5.918334792,165.1415108,left,ML
12,AE10,4.613008263,152.9259624,left,ML
13,AE10,-5.913553494,124.63249,left,ML
14,AE10,1.422141986,61.6947226,left,ML
15,AE10,2.686980946,114.3113828,left,ML
16,AE10,1.05586036,57.68138251,left,ML
17,AE10,-0.736048116,47.26740366,left,ML
18,AE10,-6.718711198,140.1612623,left,ML
19,AE10,5.74859541,169.8767904,left,ML
21,AE10,3.232480821,126.3973794,left,ML
23,AE10,5.306824804,165.1391567,left,ML
24,AE10,5.464877388,163.7407307,left,ML
25,AE10,-4.833128053,118.3428169,left,ML
26,AE10,-4.590276052,102.288226,left,ML
28,AE10,1.499861623,59.62864707,left,ML
29,AE10,-5.888570922,163.2240888,left,ML
30,AE10,3.247434558,113.3328135,left,ML
31,AE10,-0.935256199,56.25707138,left,ML
32,AE10,-4.152234117,104.7775426,left,ML
33,AE10,-2.691406306,84.87061945,left,ML
34,AE10,4.358012467,116.7608066,left,ML
35,AE10,-4.367656787,110.0425233,left,ML
36,AE10,3.168705751,109.3710197,left,ML
37,AE10,1.359396549,67.38982879,left,ML
38,AE10,-1.059511496,49.54653229,left,ML
41,AE10,-5.928990227,134.4329058,left,ML
42,AE10,-2.612716101,85.57566286,left,ML
43,AE10,-4.186544337,113.4982506,left,ML
44,AE10,4.163620945,139.7983687,left,ML
45,AE10,6.093176939,134.9388908,left,ML
47,AE10,-6.268609663,131.4536636,left,ML
48,AE10,4.305004916,100.6036331,left,ML
49,AE10,4.161298139,157.4252549,left,ML
51,AE10,5.848098211,170.2045226,left,ML
52,AE10,-3.858690015,110.2329755,left,ML
53,AE10,-3.463361585,88.56679336,left,ML
54,AE10,5.518634917,133.1227755,left,ML
55,AE10,-1.274994902,63.81799934,left,ML
56,AE10,6.352231427,170.1545972,left,ML
59,AE10,3.381392619,123.1122941,left,ML
60,AE10,-5.94631921,116.4879473,left,ML
61,AE10,-2.8867627,88.27435568,left,ML
63,AE10,-4.639070163,108.1875169,left,ML
64,AE10,-6.242401379,109.2736323,left,ML
65,AE10,-2.54002596,80.3863266,left,ML
66,AE10,4.681793932,121.7255772,left,ML
67,AE10,-3.911454477,110.0941069,left,ML
68,AE10,-5.54185986,126.8072299,left,ML
69,AE10,4.717962962,137.8848544,left,ML
70,AE10,-5.442567256,120.0000046,left,ML
71,AE10,5.101117425,134.9851623,left,ML
72,AE10,5.934601531,171.4613165,left,ML
73,AE10,5.638072464,157.3400788,left,ML
74,AE10,5.893045927,212.5451502,left,ML
75,AE10,-3.943101677,138.4234686,left,ML
76,AE10,2.89495171,132.5049963,left,ML
77,AE10,4.502731943,143.3672345,left,ML
78,AE10,4.309771514,125.3065972,left,ML
